1.8139886411359973 2.717842685694855 0.667436953096579 5.564489297519308e-15
1.8127826719747266 2.717754927977037 0.667014767709049 1.0837001199846848e-13
1.8120573158975752 2.7177167159258264 0.6667572470960329 3.4153338514008445e-12
1.8117366224771694 2.717704512901884 0.6666422393885092 0.0001318107703734056
1.8118977203931494 2.710061230921168 0.6685818385650546 1.5520752644773698e-15
1.8098540512192343 2.709849262958135 0.6678799724983799 1.3007764187187238e-16
1.8082784095153328 2.709716926937317 0.6673311117996212 4.8001173802800534e-12
1.8071778951529798 2.709646650305845 0.6669422726941163 1.3343328290106403e-11
1.8066635408166296 2.7096212658695342 0.6667586956056976 1.604158794529307e-13
1.8063408502886964 2.709610341390694 0.6666422926927571 0.00013157221842020528
1.8058457734764752 2.709602964150867 0.6664613957721993 0.0011082471293752836
1.8048515137847163 2.7095875270408105 0.6660982514027983 0.003067221826334678
1.8033547709498305 2.709562603394326 0.6655519856565522 0.00600785378579422
1.801349132663274 2.7095257896313107 0.6648208109170226 0.009931085205159382
1.798825695766352 2.709473492895382 0.6639023044451715 0.014838345153639928
1.7957728642650659 2.7094006472782337 0.6627933990010059 0.020731949278893172
1.7921759998140325 2.7093003641404954 0.6614903329046673 0.02761566490636674
