10.0,0.0,8.666666666666666,-0.16029972627531872,-0.8850083847
9.970226659933257,0.0003686178921626794,8.622695192800066,-0.1591931715130105,-0.8793969780
9.940466626411114,0.0007489940108219996,8.578789268818504,-0.1580464904113055,-0.8737653905
9.910720331334355,0.0011412350185614054,8.534951523128893,-0.15685901534228117,-0.8681113741
9.880988210734266,0.0015454481713534198,8.491184646746275,-0.15563006779295974,-0.8624357608
9.851270705465385,0.0019617418609154127,8.447491395966752,-0.15435895773984487,-0.8567376743
9.821568261683767,0.0023902258970170914,8.403874594764828,-0.1530449832872195,-0.8510173858
9.800954846930582,0.003044785246521517,8.366629065169208,-0.15102761135191436,-3.2387077459
9.78270998249502,0.0021936649947845886,8.328198923395178,-0.15003671540899863,-0.2167607503
9.755994096835636,0.0007966937463444162,8.283220775160103,-0.14986857434097325,-0.1927885685
9.729442192496398,-0.0006365613796970578,8.2382592164704,-0.14964403951398608,-0.1675157193
9.70307446189565,-0.0021091919361898048,8.193320531093386,-0.1493587368778338,-0.1406741060
9.676916468763707,-0.0036250110289937076,8.148412311921295,-0.1490076670101123,-0.1119058499
9.651001242455363,-0.005188794400942187,8.103543882357492,-0.1485849915783429,-0.0807183351
9.625372577130008,-0.0068066455635780385,8.058726953988103,-0.14808370268594734,-0.0464076248
9.600090850949691,-0.008486630313654101,8.013976717517243,-0.14749508209824558,-0.0079104307
9.575243206592118,-0.010239808137600061,7.96931382933948,-0.14680772073729162,0.0364876021
9.550963478371845,-0.012082116328163814,7.924768432602419,-0.14600558735656438,0.0897567686
9.527475838575874,-0.014038122549745485,7.880389575051981,-0.14506371121540756,0.1575589619
9.505190840303996,-0.016147588381279058,7.836270839909805,-0.14393759902130904,0.2503284010
9.48477130652034,-0.0184606602171762,7.7926074345733465,-0.14254730065790988,0.3680298458
9.466390197057944,-0.02096198897930589,7.749642624577282,-0.1408280627385683,0.4617540152
9.44926022368782,-0.02356586048121553,7.70745168459332,-0.13880465756612448,0.5186602524
9.43268091893215,-0.026214146537462568,7.66602580444927,-0.13651924038120697,0.5545783076
9.416246245847804,-0.028877199040918018,7.625361148007032,-0.13399946970236104,0.5787745362
9.399714989186617,-0.03153815181571338,7.585466056525509,-0.13126286114603877,0.5958058392
9.382934395771313,-0.03418608092345428,7.546357302448588,-0.12832125514246134,0.6081267103
9.365803297309988,-0.036813163000930633,7.508057180875535,-0.12518321730170126,0.6171815219
9.348252905525705,-0.03941335367408882,7.470591659459039,-0.12185535046152203,0.6238817934
9.330236000004964,-0.041981710938882755,7.433989204367314,-0.11834305388166726,0.6288353953
9.311720425137672,-0.044514021272966664,7.398280009205156,-0.114650988323727,0.6324660437
9.29268496573301,-0.04700658064122423,7.363495470190595,-0.1107833751393417,0.6350803342
9.273116619584277,-0.049456060850282056,7.329667820055747,-0.10674419626745459,0.6369078949
9.253008818356603,-0.051859434338055954,7.296829927891299,-0.10253732377920666,0.6381220115
10.0,0.0,8.66666666667,-0.160299726275,-0.8850082313
9.97022666038,0.000368618254004,8.62269519346,-0.159193171162,-0.8793970046
9.94046662661,0.000748994178355,8.57878926911,-0.158046490249,-0.8737649940
9.91072033131,0.0011412350103,8.53495152309,-0.15685901535,-0.8681113802
9.88098821227,0.00154544933341,8.491184649,-0.155630066674,-0.8624358263
9.85127070775,0.00196174357471,8.44749139932,-0.154358956093,-0.8567377579
9.82156826383,0.00239022751418,8.40387459791,-0.153044981735,-0.8510169711
9.79188133176,0.00283101220688,8.36033713786,-0.151687429912,-0.8452730382
9.76221036574,0.00328420840725,8.31688198004,-0.150285576541,-0.8395054923
9.73255582542,0.00374992830721,8.27351215857,-0.148838685412,-0.8337135736
9.70291817482,0.00422828478572,8.23023078115,-0.147346008839,-0.8278972727
9.67329788438,0.00471939271541,8.18704103404,-0.145806786371,-0.8220569521
9.64369542815,0.00522336709417,8.14394617987,-0.144220246528,-0.8161907776
9.61411128491,0.00574032377087,8.10094956138,-0.142585606072,-0.8102987237
9.58454593964,0.00627038031302,8.05805460564,-0.140902069185,-0.8043817432
9.55499988051,0.00681365419971,8.01526482186,-0.139168829159,-0.7984357280
9.52547360011,0.00737026349436,7.97258380532,-0.13738506777,-0.7924629985
9.49596760204,0.00794033071216,7.93001524927,-0.135549951725,-0.7864628685
9.46648238118,0.00852397143426,7.8875629187,-0.133662643248,-0.7804329981
9.43701845162,0.00912131022903,7.84523069303,-0.131722285422,-0.7743772920
9.40757632851,0.00973247030955,7.80302254238,-0.129728011848,-0.7682906959
